A-dq

QoS,BE
SRC, DST, CEPID,,SEND, DROP, DROP %,,MIN DELAY,AVG DELAY,MAX DELAY,,MIN JITTER,AVG JITTER,MAX JITTER
1,2,175,,1,0,0,,1.03811,1.03811,1.03811,,9.22337e+09,-nan,0
1,2,176,,1,0,0,,1.0109,1.0109,1.0109,,9.22337e+09,-nan,0
1,2,177,,1,0,0,,1.00651,1.00651,1.00651,,9.22337e+09,-nan,0
1,2,178,,1,0,0,,1.00716,1.00716,1.00716,,9.22337e+09,-nan,0
1,2,179,,1,0,0,,1.00669,1.00669,1.00669,,9.22337e+09,-nan,0
1,2,180,,1,0,0,,1.00903,1.00903,1.00903,,9.22337e+09,-nan,0
1,2,181,,1,0,0,,1.01569,1.01569,1.01569,,9.22337e+09,-nan,0
1,2,182,,1,0,0,,1.01342,1.01342,1.01342,,9.22337e+09,-nan,0
1,2,183,,1,0,0,,1.00643,1.00643,1.00643,,9.22337e+09,-nan,0
1,2,184,,1,0,0,,1.0147,1.0147,1.0147,,9.22337e+09,-nan,0
1,2,185,,1,0,0,,1.01221,1.01221,1.01221,,9.22337e+09,-nan,0
1,2,186,,1,0,0,,1.04487,1.04487,1.04487,,9.22337e+09,-nan,0
1,2,187,,1,0,0,,1.0237,1.0237,1.0237,,9.22337e+09,-nan,0
1,2,188,,1,0,0,,1.03934,1.03934,1.03934,,9.22337e+09,-nan,0
1,2,189,,1,0,0,,1.06088,1.06088,1.06088,,9.22337e+09,-nan,0
1,2,190,,1,0,0,,1.11342,1.11342,1.11342,,9.22337e+09,-nan,0
1,2,191,,1,0,0,,1.12581,1.12581,1.12581,,9.22337e+09,-nan,0
1,2,192,,1,0,0,,1.13347,1.13347,1.13347,,9.22337e+09,-nan,0
1,2,193,,1,1,100,,9.22337e+09,-nan,0,,9.22337e+09,-nan,0
1,2,194,,1,1,100,,9.22337e+09,-nan,0,,9.22337e+09,-nan,0
1,2,195,,1,1,100,,9.22337e+09,-nan,0,,9.22337e+09,-nan,0
1,2,196,,1,1,100,,9.22337e+09,-nan,0,,9.22337e+09,-nan,0
1,2,197,,1,1,100,,9.22337e+09,-nan,0,,9.22337e+09,-nan,0
1,3,1,,1,0,0,,2.09145,2.09145,2.09145,,9.22337e+09,-nan,0
1,3,2,,1,0,0,,2.10254,2.10254,2.10254,,9.22337e+09,-nan,0
1,3,3,,1,0,0,,2.11007,2.11007,2.11007,,9.22337e+09,-nan,0
1,3,4,,1,0,0,,2.10251,2.10251,2.10251,,9.22337e+09,-nan,0
1,3,5,,1,0,0,,2.11156,2.11156,2.11156,,9.22337e+09,-nan,0
1,3,6,,1,0,0,,2.11557,2.11557,2.11557,,9.22337e+09,-nan,0
1,3,7,,1,0,0,,2.08693,2.08693,2.08693,,9.22337e+09,-nan,0
1,3,8,,1,0,0,,2.09774,2.09774,2.09774,,9.22337e+09,-nan,0
1,3,9,,1,0,0,,2.13,2.13,2.13,,9.22337e+09,-nan,0
1,3,10,,1,0,0,,2.13163,2.13163,2.13163,,9.22337e+09,-nan,0
1,3,11,,1,0,0,,2.14931,2.14931,2.14931,,9.22337e+09,-nan,0
1,3,12,,1,0,0,,2.14451,2.14451,2.14451,,9.22337e+09,-nan,0
1,3,13,,1,0,0,,2.14669,2.14669,2.14669,,9.22337e+09,-nan,0
1,3,14,,1,0,0,,2.16927,2.16927,2.16927,,9.22337e+09,-nan,0
1,3,15,,1,0,0,,2.13088,2.13088,2.13088,,9.22337e+09,-nan,0
1,3,16,,1,0,0,,2.15261,2.15261,2.15261,,9.22337e+09,-nan,0
1,3,17,,1,0,0,,2.18324,2.18324,2.18324,,9.22337e+09,-nan,0
1,3,18,,1,0,0,,2.19772,2.19772,2.19772,,9.22337e+09,-nan,0
1,3,19,,1,0,0,,2.21129,2.21129,2.21129,,9.22337e+09,-nan,0
1,3,20,,1,0,0,,2.20206,2.20206,2.20206,,9.22337e+09,-nan,0
1,3,21,,1,0,0,,2.1998,2.1998,2.1998,,9.22337e+09,-nan,0
1,3,22,,1,0,0,,2.21016,2.21016,2.21016,,9.22337e+09,-nan,0
1,3,23,,1,0,0,,2.17416,2.17416,2.17416,,9.22337e+09,-nan,0
1,3,24,,1,0,0,,2.19854,2.19854,2.19854,,9.22337e+09,-nan,0
1,3,25,,1,0,0,,2.20576,2.20576,2.20576,,9.22337e+09,-nan,0
1,3,26,,1,0,0,,2.21514,2.21514,2.21514,,9.22337e+09,-nan,0
1,3,27,,1,0,0,,2.15419,2.15419,2.15419,,9.22337e+09,-nan,0
1,3,28,,1,0,0,,2.15203,2.15203,2.15203,,9.22337e+09,-nan,0
1,3,29,,1,0,0,,2.16224,2.16224,2.16224,,9.22337e+09,-nan,0
1,3,30,,1,0,0,,2.16281,2.16281,2.16281,,9.22337e+09,-nan,0
1,3,31,,1,0,0,,2.17387,2.17387,2.17387,,9.22337e+09,-nan,0
1,3,32,,1,0,0,,2.17813,2.17813,2.17813,,9.22337e+09,-nan,0
1,3,33,,1,0,0,,2.17782,2.17782,2.17782,,9.22337e+09,-nan,0
1,3,34,,1,0,0,,2.15344,2.15344,2.15344,,9.22337e+09,-nan,0
1,3,35,,1,0,0,,2.15816,2.15816,2.15816,,9.22337e+09,-nan,0
1,3,36,,1,0,0,,2.15972,2.15972,2.15972,,9.22337e+09,-nan,0
1,3,37,,1,0,0,,2.1455,2.1455,2.1455,,9.22337e+09,-nan,0
1,3,38,,1,0,0,,2.14644,2.14644,2.14644,,9.22337e+09,-nan,0
1,3,39,,1,0,0,,2.13764,2.13764,2.13764,,9.22337e+09,-nan,0
1,3,40,,1,0,0,,2.14024,2.14024,2.14024,,9.22337e+09,-nan,0
1,3,41,,1,0,0,,2.11804,2.11804,2.11804,,9.22337e+09,-nan,0
1,3,42,,1,0,0,,2.04331,2.04331,2.04331,,9.22337e+09,-nan,0
1,3,43,,1,0,0,,2.04037,2.04037,2.04037,,9.22337e+09,-nan,0
1,3,44,,1,0,0,,2.05752,2.05752,2.05752,,9.22337e+09,-nan,0
1,3,45,,1,0,0,,2.05588,2.05588,2.05588,,9.22337e+09,-nan,0
1,3,46,,1,0,0,,2.07398,2.07398,2.07398,,9.22337e+09,-nan,0
1,3,47,,1,0,0,,2.07579,2.07579,2.07579,,9.22337e+09,-nan,0
1,3,48,,1,0,0,,2.08392,2.08392,2.08392,,9.22337e+09,-nan,0
1,3,49,,1,0,0,,2.09127,2.09127,2.09127,,9.22337e+09,-nan,0
