A-dq

QoS,BE
SRC, DST,,SEND, DROP, DROP %,,MIN DELAY,AVG DELAY,MAX DELAY,,MIN JITTER,AVG JITTER,MAX JITTER
6,1,,1272,0,0,,14,181.539,340
6,2,,1269,0,0,,19,255.776,461
6,3,,1326,0,0,,14,197.14,402
6,4,,1258,0,0,,0,126.185,272
6,5,,1247,0,0,,0,65.2967,149
6,7,,1246,0,0,,0,44.061,147
6,8,,1267,0,0,,0,95.0032,248
6,9,,1279,0,0,,0,128.044,282
7,1,,1299,0,0,,0,135.937,270
7,2,,1185,0,0,,0,185.034,383
7,3,,1268,0,0,,16,260.158,487
7,4,,1279,0,0,,0,193.668,367
7,5,,1274,0,0,,0,132.915,270
7,6,,1270,0,0,,0,67.8512,146
7,8,,1293,0,0,,0,50.6164,144
7,9,,1205,0,0,,0,80.3734,185
8,1,,1207,0,0,,0,86.15,235
8,2,,1209,0,0,,0,138.156,315
8,3,,1281,0,0,,0,200.089,405
8,4,,1240,0,0,,3,239.667,407
8,5,,1239,0,0,,0,176.134,344
8,6,,1217,0,0,,0,112.351,253
8,7,,1231,0,0,,0,47.3956,138
8,9,,1221,0,0,,0,30.6134,142
9,1,,1227,0,0,,0,54.9405,143
9,2,,1239,0,0,,0,104.444,275
9,3,,1318,0,0,,0,168.311,395
9,4,,1234,0,0,,0,170.193,395
9,5,,1266,0,0,,0,232.225,381
9,6,,1237,0,0,,0,172.546,345
9,7,,1209,0,0,,0,102.331,227
9,8,,1259,0,0,,0,53.8348,156
QoS,sBE
SRC, DST,,SEND, DROP, DROP %,,MIN DELAY,AVG DELAY,MAX DELAY,,MIN JITTER,AVG JITTER,MAX JITTER
1,2,,815,2,0.245399,,0,0.735547,6
1,3,,832,2,0.240385,,0,1.30723,8
1,4,,836,8,0.956938,,0,1.57488,9
1,5,,823,10,1.21507,,0,2.21648,11
1,6,,797,14,1.75659,,0,2.69987,14
1,7,,791,7,0.884956,,0,1.91199,12
1,8,,816,6,0.735294,,0,1.37407,14
1,9,,867,1,0.11534,,0,0.687067,5
2,1,,799,4,0.500626,,0,0.710692,6
2,3,,850,2,0.235294,,0,0.788915,7
2,4,,841,5,0.59453,,0,0.850478,6
2,5,,893,9,1.00784,,0,1.59615,11
2,6,,826,10,1.21065,,0,2.69363,14
2,7,,831,10,1.20337,,0,2.74421,12
2,8,,821,10,1.21803,,0,2.07152,10
2,9,,879,9,1.02389,,0,1.26437,8
3,1,,855,5,0.584795,,0,1.31412,8
3,2,,820,4,0.487805,,0,0.666667,6
3,4,,855,0,0,,0,0.0795322,3
3,5,,840,6,0.714286,,0,0.816547,6
3,6,,812,7,0.862069,,0,2.05466,10
3,7,,851,8,0.940071,,0,2.8624,15
3,8,,785,13,1.65605,,0,2.67228,12
3,9,,784,11,1.40306,,0,2.02717,11
4,1,,823,14,1.70109,,0,2.07911,12
4,2,,825,8,0.969697,,0,1.32681,8
4,3,,848,3,0.353774,,0,0.76213,5
4,5,,832,0,0,,0,0.0745192,2
4,6,,809,1,0.123609,,0,1.33663,7
4,7,,838,3,0.357995,,0,2.08144,13
4,8,,844,5,0.592417,,0,2.83671,13
4,9,,805,13,1.61491,,0,2.82071,14
5,1,,823,23,2.79465,,0,2.76,14
5,2,,824,8,0.970874,,0,2.21814,12
5,3,,822,11,1.3382,,0,1.45006,8
5,4,,852,5,0.586854,,0,0.774498,6
5,6,,842,0,0,,0,0.703088,6
5,7,,869,2,0.23015,,0,1.51672,10
5,8,,852,2,0.234742,,0,2.07412,15
5,9,,885,9,1.01695,,0,2.88128,15
6,1,,835,4,0.479042,,0,2.80987,16
6,2,,859,12,1.39697,,0,2.72609,13
6,3,,773,18,2.32859,,0,2.09404,10
6,4,,806,16,1.98511,,0,1.49873,8
6,5,,803,4,0.498132,,0,0.709637,6
6,7,,855,0,0,,0,0.750877,6
6,8,,798,2,0.250627,,0,1.36809,8
6,9,,799,2,0.250313,,0,2.03262,12
7,1,,822,10,1.21655,,0,2.04064,12
7,2,,829,7,0.844391,,0,2.84185,13
7,3,,877,19,2.16648,,0,2.82517,16
7,4,,776,11,1.41753,,0,2.07974,11
7,5,,769,8,1.04031,,0,1.45072,8
7,6,,796,2,0.251256,,0,0.702771,5
7,8,,902,1,0.110865,,0,0.721421,9
7,9,,860,2,0.232558,,0,1.41608,9
8,1,,827,2,0.241838,,0,1.30424,8
8,2,,870,4,0.45977,,0,1.95843,9
8,3,,830,3,0.361446,,0,2.76058,15
8,4,,836,16,1.91388,,0,2.74146,13
8,5,,807,8,0.991326,,0,2.12766,10
8,6,,862,3,0.348028,,0,1.44587,9
8,7,,832,0,0,,0,0.71875,7
8,9,,831,2,0.240674,,0,0.680338,6
9,1,,794,4,0.503778,,0,0.698734,6
9,2,,855,3,0.350877,,0,1.33803,9
9,3,,845,2,0.236686,,0,2.10202,10
9,4,,847,4,0.472255,,0,2.20166,13
9,5,,839,6,0.715137,,0,2.69268,18
9,6,,851,8,0.940071,,0,2.0688,12
9,7,,892,2,0.224215,,0,1.32809,12
9,8,,823,1,0.121507,,0,0.694647,10
